,Term,Level,gene_count,num_pos,gene_name
82,GO:0007160,4,106,91,"ANXA2, RHOA, BCL6, CD34, CD44, CD63, CDK5, COL3A1, COL17A1, CCN2, CTNNB1, EDA, FGA, FGB, FGG, FGL1, FN1, HOXD3, ILK, ITGA6, ITGA1, ITGA2, ITGA2B, ITGA3, ITGA4, ITGA5, ITGA7, ITGA9, ITGAD, ITGAE, ITGAL, ITGAM, ITGAV, ITGAX, ITGB1, ITGB2, ITGB3, ITGB4, ITGB5, ITGB6, ITGB7, ITGB8, L1CAM, BCAM, MKLN1, MUC4, NID1, PKD1, RAC1, SIGLEC1, SRF, TECTA, THBS3, TIAM1, TNXB, TSC1, VCAM1, VCL, VTN, ZYX, MADCAM1, PPFIA2, PPFIA1, ITGA10, ITGA8, ADAM15, ADAM9, SGCE, ITGB1BP1, BCL2L11, CD96, MSLN, FBLN5, SORBS1, HPSE, LYVE1, FERMT2, ADAMTS13, NID2, ITGA11, TIMM10B, LYPD3, ANGPTL3, COL5A3, TNN, PARVG, JAM3, FERMT3, OTOA, STRC, NPNT"
83,GO:0007162,5,50,43,"ACVRL1, ADAM10, ANGPT1, ARHGDIG, CDH13, CLDN7, DAB1, DSCAM, DUSP1, EPHA4, EPHB2, ERBB3, FBLN1, HRG, HSPG2, TNC, KNG1, MDK, MMP2, PDE3B, PLXNA1, PLXNA2, PLXNB1, PLXNB3, PODXL, RASA1, SIPA1, SPN, TGFBI, SEMA5A, LPXN, RIPOR2, PLXNC1, SEMA4D, PLXND1, PLXNB2, RND1, ADAM22, PLXNA3, CBLL1, PLXNA4, DACT2, MIA3"
84,GO:0007163,2,43,37,"ACTB, RHOG, CD3G, CTNNA1, DLG1, FAT1, RAC1, RAC3, CCL4, SFRP5, FSCN1, SPN, MAP7, RHOBTB1, ACTR3, ACTR2, CAP2, CAP1, STK25, SPINT2, CLASP2, RHOBTB2, RPGRIP1L, CLASP1, CRB1, RHOQ, NPHP3, PARVB, PARD6A, PARVA, PARD3, RHOJ, RHOU, PARVG, PARD6G, PARD6B, RHOV"
85,GO:0007166,5,290,189,"ADRB2, AGER, AGTR2, BIRC2, BIRC3, ASGR2, ATP1A4, BAG1, ADGRB1, BDKRB2, BSG, C5, CCKBR, CD2, CD3D, CD3E, CD3G, CD247, CD4, CD8A, MS4A1, CD27, CD28, CD80, CD86, CD36, CD59, ADGRE5, CDA, CHRM4, CCR1, CCR5, COL4A3, CRHR1, CRHR2, MAPK14, CSNK1A1, CTF1, DOK1, DTX1, EDN1, EDN2, EDN3, EDNRB, EGFR, EPHA1, ERBB2, F2, PTK2B, FCER1A, MS4A2, FCGR1A, FCGR2A, FCGR2B, FPR2, GAS6, GCGR, GFRA1, GHRHR, GIPR, GLP1R, GP1BA, GP1BB, CXCR3, MCHR1, MKNK2, HRAS, PRMT1, IFNA2, IFNAR2, IFNB1, IFNG, IFNGR2, IL1R1, IL2RA, IL7R, CXCR1, CXCR2, IL12RB2, IL13RA1, INHA, INHBA, CXCL10, ITPKB, KLRB1, KLRC1, KLRD1, LAG3, LEPR, LIFR, MET, MIF, NPPB, NPR1, OXTR, P2RX7, P2RY1, PAPPA, PECAM1, PRKCZ, MAPK1, PRL, PTH1R, PTH2R, PTPRC, SAG, SCTR, CCL2, CCL25, SPN, SST, TSHR, VIPR1, VIPR2, TRPV1, PIP4K2B, IFITM1, MADD, TNFRSF25, TNFRSF14, TNFRSF10B, GALR2, TRPA1, DOK2, MAGI1, ADGRG1, GLP2R, IL27RA, TNK2, CALCRL, KLRG1, IGSF6, LILRB2, SIRPB1, IRF9, MERTK, CXCL13, CYSLTR1, BRD8, LILRB5, LILRA1, LILRB3, ADAP1, GLMN, GPR182, ADGRL1, JMJD6, ADGRL2, ADGRL3, TNFRSF13B, CABIN1, CLCF1, TSPAN12, NTSR2, CBLC, NUP62, LY96, IL17RA, ADGRA2, SIGLEC9, IL17C, CLEC2D, CD274, ADGRE2, CLEC1B, KLRF1, EVL, TDP2, MS4A12, SEMA6A, MS4A6A, RTN4R, LILRA6, PDCD1LG2, MS4A8, ADGRV1, FCRLA, TIRAP, GPHA2, MLKL, ADGRG5, ADGRG3, MS4A6E, MRGPRX1, ADGRF1, ADGRD1, LAMA1, MS4A10, RTN4RL2"
86,GO:0007204,3,143,129,"ABL1, ABL2, ADCY5, ADCY8, ADCYAP1, ADM, ADRA1D, ADRA1B, ADRA1A, AGTR1, AVP, AVPR1A, AVPR1B, BDKRB1, BDKRB2, CXCR5, C3AR1, C5AR1, CACNA1A, CACNA1C, CALCA, CAV3, CCKBR, CD36, CD38, CD52, CCR1, CCR3, CCR4, CCR5, CCR6, CCR7, CCR8, ACKR2, CMKLR1, CX3CR1, CD55, DLG4, LPAR1, S1PR3, EDN1, EDNRA, EDNRB, ESR1, F2R, F2RL1, PTK2B, FKBP1B, FPR1, FPR2, FPR3, GALR1, GATA1, GATA2, GIPR, GLP1R, GNAT2, GNG3, CCR10, XCR1, CXCR3, MCHR1, GPER1, GPR35, FFAR1, HCRT, HMGB1, HTR2A, IL2, CXCR1, CXCR2, ITGAV, ITPR3, JAK2, KISS1, KNG1, LRP6, NMB, OXTR, P2RY1, PIK3CG, PKD1, PKD2, PRKG1, PTGER1, PTGER2, PTGER3, PTGER4, PTGIR, SAA1, CCL1, SPINK1, TAC1, TACR1, TBXA2R, TRPC5, TRPC6, TRPV1, CXCR4, S1PR4, GALR2, CCRL2, LPAR2, BCAP31, CIB2, CXCL13, CXCR6, GNA13, CYSLTR1, CCR9, LPAR3, NPTN, C5AR2, FIS1, ACKR4, SELENOT, GHRL, TRPM4, CHRNA9, CCL28, ACKR3, CHRNA10, TRPV4, PROK2, RIC3, PLCZ1, TAC4, FFAR4, CD24"
87,GO:0007267,3,227,204,"ADAM10, ADCYAP1, ADORA1, ADORA2A, ADRA1D, ADRA1B, ADRA1A, ADRA2B, ADRA2C, AGT, AMH, FASLG, AR, AREG, ASIP, AVP, HCN2, BMP2, BMP3, C1QA, TNFSF8, CD33, SIGLEC6, CD70, ADGRE5, CGB3, CCR1, CCR5, CTF1, CX3CR1, EDN1, EDN3, EFNA1, EFNA2, EFNA3, EFNA4, EFNB1, EFNB2, EFNB3, ENPEP, EREG, ESR2, FAT1, FGF3, FGF4, FGF5, FGF9, FGF12, FGF13, FGF14, FGFR3, FGFR2, GATA1, GATA4, GHRH, GJA1, GJA3, GJA4, GJA5, GJA8, GJB1, GJB2, GJB3, GNRH1, GUCA1B, IAPP, IFNA2, IFNA7, IHH, IL1B, IL2, IL3, IL7, IL15, IL17A, IL18, INHA, INHBA, CXCL10, INS, INSL3, INSL4, ITGB2, LALBA, LHB, LHX1, FADS1, LNPEP, LTA, LTB, SH2D1A, MAPT, CXCL9, AFDN, NMB, NTF3, PCSK1, PDGFA, PGF, PGR, PHEX, POMC, PTGIR, PTH, PTHLH, S100A9, CCL3, CCL4, CCL7, CCL8, CCL13, CCL15, CCL16, CCL17, CCL18, CCL20, CCL21, CCL22, CCL23, CCL24, CXCL6, CXCL11, CXCL5, XCL1, CX3CL1, SFRP2, SHH, SRD5A2, SST, SSTR3, TAC1, TBX5, TEK, TFAP2C, THY1, KLF10, TNFAIP6, TRH, TSHB, TSHR, VIPR2, WNT1, WNT2, ZYX, SEMA3B, GDF5, FZD1, PKP4, TNFSF10, TNFSF9, TNFRSF11A, FGF18, FGF17, FGF16, NRP1, CCN4, TNFSF18, MPZL1, SEMA5A, GPR50, AIMP1, ADGRG1, GRAP2, GDF15, CXCL14, CARTPT, ECE2, FGFBP1, GJC1, TSPAN32, NAMPT, CHST4, LILRB2, CCL26, GPNMB, MERTK, SEMA4F, CXCL13, GRAP, GJB6, CCL27, TMED1, CRB1, ANGPTL2, PANX1, FJX1, FGF20, FGF21, GREM1, IL17C, IL17B, TRHDE, SH3KBP1, DHH, BCAS3, SIRPG, IL26, IL36G, NMUR2, GJD2, FGFBP2, GJD3, GJD4, GJE1"
88,GO:0007275,3,79,58,"ALK, AXL, CDH1, CDH2, CDH3, CDH4, CDH5, CDH8, CDH11, CDH13, CDH15, CDH17, CSF1R, EGFR, EPHA2, EPHA1, EPHB4, ERBB2, ERBB3, ERBB4, FGFR1, FGFR3, FGFR2, FGFR4, FLT1, FLT3, FLT4, GCNT2, IGF1R, INSR, INSRR, KDR, KIT, LEPR, LTK, MET, MST1R, MUSK, NTRK1, NTRK2, ROR1, ROR2, PDGFRA, PDGFRB, RET, ROS1, RYK, TEK, TIE1, TYRO3, GREB1, FSTL3, MERTK, FST, SPINK5, FSTL1, KREMEN2, KREMEN1"
89,GO:0007276,4,19,12,"DDX3X, FANCD2, NR6A1, SMAD1, WNT3, DDX3Y, FST, SPIN1, CTDNEP1, YTHDF2, DDX4, FANCL"
90,GO:0007281,5,39,30,"ACVR1, ANGPT2, BAX, BCL2L1, PRDM1, BMP4, DAZL, FANCC, FER, MTOR, SMAD5, MSH2, NODAL, PAFAH1B1, RARA, RNF2, RPS6KB1, STAU1, TCP11, TIAL1, WT1, CELF1, DZIP1, FBXW11, STAU2, MOV10L1, DDX4, TDRD1, PRDM14, LIN28A"
91,GO:0007292,5,19,16,"CGB3, DIAPH2, FSHB, FSHR, GDF9, MSH4, PARN, USP9X, BMP15, BCL2L10, TOB2, DMC1, SPO11, PRDM9, MCM8, MCM9"
92,GO:0007338,4,68,40,"ADCY3, AR, FOXL2, CLGN, COL6A1, CRKL, HEXB, HOXA9, HOXA10, HOXD10, SMAD4, CD46, MFGE8, MST1R, SNU13, SPAG1, TRPC3, TRPC6, UBXN8, AP3B1, AKAP4, BPY2, GNPDA1, TUBGCP3, AKAP3, KDM5B, ACTL7A, PARK7, SPAG8, CECR2, SPA17, ASH1L, DAZ2, WDR48, SLIRP, IGSF8, IZUMO1, IZUMO1R, BPY2B, BPY2C"
93,GO:0007340,5,17,10,"ADCY3, STX2, GLRA1, GLRB, TNP2, PKDREJ, AKAP3, PRND, PLCD4, IFTAP"
94,GO:0007346,5,64,56,"ASCL1, CDC20, CDC27, CDK2, CKS1B, CKS2, CYLD, DAPK3, FOXG1, HNRNPU, PLK1, PTCH1, RB1, RPA3, SDCBP, DYNLT3, TP73, YWHAE, CDK10, CDC23, GBF1, IQGAP1, HDAC3, CDC16, DLGAP5, SRA1, MAEA, ANAPC10, NEK6, PIM2, SIRT1, ANAPC13, ANAPC15, FBXO5, AATF, BRD7, ANAPC2, ANAPC4, GMNN, FZR1, ANAPC5, ANAPC7, ANAPC11, THAP1, INTS13, ASAH2, ANAPC1, CDK5RAP3, MASTL, NEK9, ANAPC16, NEK7, SIK1, CDC26, MCIDAS, CDK11A"
95,GO:0007389,4,32,23,"APC, ASPH, BMP5, EYA1, FOXJ1, GLI2, HOXB1, LHX1, MFNG, MID1, RFNG, SHH, SIX1, SMO, TBX5, ZIC1, DCHS1, SYNGAP1, APC2, FST, NRG3, RNF111, SHROOM3"
96,GO:0007399,5,379,270,"ACHE, ACTL6A, ACVR1B, ADORA1, JAG1, APAF1, APBA1, APBA2, APC, APLP1, APOB, ARF6, AXL, BDNF, CAMK2B, CAMK2G, CBLN1, CDC20, CHRM1, CHRM2, CHRM3, CHRNA3, TBCB, TPP1, CNTFR, CRMP1, CRX, DCTN1, DCX, TIMM8A, DLG4, DLX5, DLX6, DPYSL2, DSCAM, ECT2, EDNRB, EFNA5, EFNB3, EP300, EPHB2, CLN8, ERBB4, FKTN, FGF2, FGF5, FGF12, FGF13, FGF14, FMR1, FN1, FOS, GDNF, GFRA1, GFRA2, GFRA3, GJB1, GLRB, GPER1, RAPGEF1, GRIK1, CXCL1, GSK3A, GSS, NRG1, HES1, IL3, INHBA, KCNQ2, KIF2A, L1CAM, LHX1, LIMK1, MBNL1, MDK, MEF2C, MEF2D, MET, ATXN3, MSI1, MST1R, MTR, MYT1, NAGLU, NAIP, NAP1L1, NBL1, NDP, NDUFV2, NELL1, NEUROD2, NEUROG1, NINJ1, NME1, NOTCH2, NRGN, NRTN, NTF3, P2RX5, PAFAH1B3, PAX3, PAX6, PCSK2, POU3F2, PPP2R5D, PPT1, PRKD1, PSPN, PRPS1, PTN, PURA, RAP1A, DPF2, RFNG, ROBO1, ATXN1, SCN2A, SCN2B, SCN8A, SDHA, SIAH1, SIM1, SIM2, SMARCA2, SMARCA4, SMARCB1, SMARCC1, SMARCC2, SMARCD1, SMARCD3, SMN1, SMN2, SMPD1, SOX4, SPG7, STAT3, TCF4, TCF3, TCF12, DYNLT1, NR2F1, TGFBR1, NR2E1, NR2C2, TRPC5, TYRO3, VLDLR, WNT8B, ST8SIA4, ST8SIA2, DPF1, ESS2, ARID1A, SERF1A, FZD9, DOC2A, ENC1, ITGA8, CAMK1, RGS9, FGF17, LDB1, ARHGEF7, KALRN, SEMA5A, LDB2, UNC119, LGI1, NOG, NUMBL, CER1, PLAA, ITM2B, NRG2, GDA, FEZ1, PCDHA9, HDAC4, RAPGEF5, ZEB2, MAGI2, FGF19, ABI2, TENM1, GDF11, SIGMAR1, APC2, BPNT1, MERTK, SEMA4F, CHERP, SH2B2, TRIM3, IGF2BP1, IGF2BP3, IGF2BP2, CSPG5, CPLX2, CYP46A1, NLGN1, RUFY3, MYT1L, SETX, ZNF423, ARHGAP26, SARM1, VPS13A, POFUT1, RBFOX2, ZMYND8, NGEF, ATXN10, GPSM1, SDCBP2, INTU, MYLIP, TMOD2, ANAPC2, NEUROG3, CDON, WDPCP, UTP11, ACTL6B, EVL, RBFOX1, MAP1S, PHF10, HES6, CCDC88A, MBD5, SCN3B, PCDHGB3, PCDHGB2, PCDHGA4, PCDHGA3, PCDHGA2, PCDHA12, PCDHA11, PCDHA10, PCDHA6, PCDHA3, DPYSL5, CAMK1D, ARID1B, SEMA6A, PCDH10, DIP2B, MARK4, GFRA4, IRF2BPL, FBXL17, ZC3H12A, ADGRV1, SRRM4, UNC119B, RTN4IP1, NAV1, FRMD7, BOC, CABLES1, IGSF8, TRAPPC6B, RBM45, ACVR1C, NRSN1, RBFOX3, CNTN4, MDGA1, INSC, GFRAL"
97,GO:0007423,4,20,13,"ASCL1, ASCL2, MYO7A, MYO7B, NEUROD1, NEUROD2, NEUROG1, MAFB, OLIG2, NEUROG3, NEUROG2, OLIG1, ATOH7"
98,GO:0007492,4,21,18,"BMP4, EXT1, BPTF, GATA4, HDAC1, ONECUT1, LAMC1, SMAD3, NOTCH1, PAX9, NKX2-1, GDF3, MED12, ARC, TNRC6A, PELO, MIXL1, APELA"
99,GO:0007498,4,30,24,"ACVR2A, ACVR2B, BMX, BTK, ETS2, EXT1, HCK, JAK2, MEST, POU4F1, PPP2CA, SECTM1, TBXT, TBX6, TIE1, LHX2, GDF3, GDF11, IKZF1, IKZF3, MESD, CTDNEP1, IRX3, PALB2"
100,GO:0007517,4,98,76,"ZFHX3, ADGRB1, CAPN3, CAV3, CENPF, CHKB, COL6A3, CRYAB, CTF1, DMD, HBEGF, EGR3, EMD, ETV1, EVC, FKTN, FHL1, FRG1, MSTN, H1-5, ID3, IGF1, CXCL10, ITGA7, ITGB1, LAMA2, LAMA5, MEF2A, MEF2C, MEF2D, FOXO4, MSX1, MYF5, MYH3, MYOD1, PAX3, PAX7, MAPK12, SGCA, SGCB, SGCD, SGCG, SRI, TAGLN, TCF12, TEAD4, TWIST1, UTRN, XBP1, FXR1, SGCE, CACNA1H, USP2, RIPOR2, VAMP5, BVES, ITGA11, SIRT1, ANKRD2, ITGB1BP2, KMT5B, BTBD1, COPRS, SOX6, UNC45A, JPH1, MRTFB, ALX4, PRR14, HDGFL2, UNC45B, EID2, FOXK1, MYMK, TRIM72, MEF2B"
101,GO:0007548,4,19,12,"AMH, AMHR2, CNTFR, CYP17A1, DMRT1, CENPI, HNF4A, PBX1, SRY, TSPY1, WNT7A, CNOT9"
102,GO:0007565,4,74,62,"ADCYAP1, ADM, ADRA2A, ADRA2B, AMBP, STS, ATP7A, BCL2, CAD, CAPN2, CD38, CLDN4, CRH, CRHBP, CRHR1, ACE, FOS, FOSB, FSHB, GIP, PRLHR, HSD11B2, IGFBP2, IGFBP5, IDO1, ITGA2, ITGA5, LEP, LGALS9, LNPEP, NPPA, OXTR, PAPPA, PNOC, PRL, PSG1, PSG3, PSG4, PSG7, PSG9, PTHLH, RARA, RLN1, RLN2, SLC2A1, SLC19A1, STAT5B, ABCC8, TEAD3, TGFB3, THBD, UCN, SCGB1A1, UMPS, FOSL1, CORIN, SLC38A3, EPN1, CLIC5, SLC38A2, SLC38A1, UPRT"
103,GO:0007566,5,42,33,"BSG, CALCA, EPO, FBLN1, FKBP4, FUT7, HSPG2, IGFBP7, IL1B, ITGB3, LIF, MMP2, MMP9, PPARD, PRLR, PTGS2, RPL29, SOD1, SPP1, TEAD4, TRO, SCGB1A1, STC2, TRIM28, INTS1, A1CF, ERRFI1, UBE2Q1, PRDM14, VMP1, POLR1B, APLF, ACOD1"
104,GO:0007584,5,56,55,"A2M, ACACB, ADSL, AGL, AMELX, APAF1, ARSB, ASS1, BCKDHB, C2, CNR1, CPT1A, CYBB, CYP1B1, NQO1, ENSA, ERCC1, ACSL1, MTOR, GCGR, GIPR, GCLC, GCLM, GNAI2, HMGCS2, HSF1, IGFBP2, LTA, TNFRSF11B, PKLR, PPARA, PPARG, SFRP2, SLC6A4, SREBF1, SST, STAT1, TBXA2R, TFAM, TFRC, UCP3, VCAM1, GNPAT, OGT, AKR1C3, ADIPOQ, LIPG, SHANK2, MLYCD, UGT1A1, CCL28, NOD2, ABCG5, ABCG8, SLC6A19"
105,GO:0007585,2,29,25,"BPGM, COX5B, COX15, CSF2RB, DACH1, EDN1, EDNRA, FUT8, HNMT, NDST1, MAN2A1, MECP2, PBX3, SFTPC, SFTPD, UCP3, TRAF4, MAFB, CYSLTR1, MAN1A2, CHST11, TAS2R4, NDUFA12, SFTPA1, SFTPA2"
106,GO:0007586,2,26,22,"CCK, CLPS, CTRB1, DAO, AKR1C1, AKR1C2, PGA5, PRSS1, PRSS2, PRSS3, AKR1D1, SST, PIR, CAPN9, PPARGC1A, CYP39A1, GKN1, UCN2, UCN3, CTRB2, PGA3, PGA4"
107,GO:0007596,5,79,75,"ADORA2A, ANXA5, SERPINC1, SERPING1, C4BPB, CD36, ENTPD1, CD59, CPB2, F2, F2RL1, F2RL2, F3, F5, F7, F8, F9, F10, F11, F12, F13A1, F13B, GAS6, GGCX, GNA12, GNAQ, GP1BA, GP5, GP9, SERPIND1, HGFAC, HNF4A, ITGA2, ITGB3, ITPK1, KLKB1, KNG1, LMAN1, PAFAH2, SERPINA1, PLAT, PLAU, PLAUR, PLG, PROC, PROS1, RAB27A, SHH, SLC4A1, TFPI, THBD, VWF, WAS, TFPI2, CYP4F2, AP3B1, PABPC4, PROZ, F2RL3, PAPSS2, PROCR, HPS5, ENPP4, BLOC1S6, AK3, SERPINA10, CYP4F11, VKORC1, HPS6, MPIG6B, LNPK, DTNBP1, HPS4, ANO6, JMJD1C"
108,GO:0007611,5,66,62,"ADCY8, AGER, AMFR, APP, B2M, BGLAP, CASP3, CHRNA7, CLN3, CRH, CRHBP, DRD3, EGFR, EGR2, EP300, EPHB2, AFF2, GATM, GHSR, GLP1R, GM2A, GPI, GRIN2A, GRIN2B, GRM5, GRPR, MAN2B1, MEF2C, MME, NEDD9, SLC11A2, NTRK1, PAFAH1B1, PRKAR1B, PRKCG, MAPK1, PRNP, PSEN1, PTEN, PTPRZ1, S100B, CCL11, SLC2A4, SLC8A2, SLC8A3, SRC, THRA, VIP, PICALM, FZD9, GALR3, DNAH11, GALR2, LILRB2, ARL6IP5, DKK1, NCSTN, ZNF385A, TMOD2, POMK, DNAAF4, LHX8"
109,GO:0007623,2,64,60,"AANAT, ADCY1, AGRP, BMAL1, ASS1, KLF9, COL6A1, CLDN4, CREB1, CRY1, CRY2, EGFR, EGR3, EP300, F7, GSK3B, HTR7, ID2, IMPDH2, LEP, MTNR1A, MTTP, NDUFA9, NFIL3, NONO, NOS2, NTRK1, NTRK2, PER1, PROX1, RPE65, SCN9A, SLC6A4, SREBF1, SUV39H1, KLF10, TNF, TOP1, TPH1, TYMS, NRIP1, NR0B2, BHLHE40, PER2, TIMELESS, ADIPOQ, HOMER1, CLOCK, THRAP3, PROKR1, SCN11A, ATF5, SETX, HEBP1, METTL3, BMAL2, PROK2, SUV39H2, PROKR2, ATOH7"
110,GO:0007626,3,82,71,"ABAT, ABCA2, ADCY5, ADCY8, ADORA2A, ALDH1A3, APBA1, APBA2, APP, ASL, ATP7A, AVP, CALB1, CHRNA3, CHRNB2, CHRNB4, CNTN1, DBH, DRD2, DRD3, DSCAM, GAA, GNG7, GRM1, GRM5, GRM6, HEXB, HPRT1, HTR2C, MEIS1, NPY1R, NPY2R, PDE1B, PEX13, PITX3, RELN, PTEN, SELENOP, SLC1A1, SLC6A3, SLC18A2, SNAP25, SOD1, SOD2, STRN, TAL1, TH, NKX2-1, B4GALT2, GPR52, FIG4, VPS13A, DDHD2, RASD2, ZNF385A, HPGDS, GIT1, MYO15A, GPR88, FEZF2, UBA6, MCOLN3, PAK6, PAK5, SLURP1, ALS2, CDH23, PPP1R1B, NEGR1, QRFP, LRRTM1"
111,GO:0007631,3,30,29,"AGRP, CALCA, FYN, GCG, PRLHR, MCHR1, HCRTR1, HCRTR2, HTR2C, MC4R, NPY, NPY1R, NTRK2, PMCH, PPY, PYY, GALR3, GALR2, GPR83, GIGYF2, PRLH, GAL, NMUR2, STRA6, ADM2, MRAP2, NPB, NEGR1, NPW"
112,GO:0008015,4,31,27,"ACVRL1, ADORA2A, AVPR1A, BDKRB2, SERPING1, C3AR1, COL4A3, CYB5R3, E2F4, EDN3, EPO, F5, FLI1, UTS2R, GUCY1A1, GUCY1B1, HTR7, CXCL10, LPA, OLR1, PLN, CXCL12, STAT1, XCL2, HCN4, CHD7, TBX20"
113,GO:0008104,4,123,107,"NR0B1, ANK2, BBS2, BCL6, CAV1, CAV3, LYST, CSNK1E, CTNNA1, DHCR24, DMD, DRD2, DVL2, ERCC3, FOXJ1, GAS8, GJA1, GNAT2, GNGT1, GRID2, ID4, KCNA1, MECP2, MGAT3, MYO7A, NEDD8, NPM1, NRCAM, ODF2, PLEC, RAP2A, ITSN1, TP53, TSC2, WNT5A, USP9X, AXIN2, ULK1, DOC2B, LAMTOR3, AKAP4, SQSTM1, PLOD3, HAP1, AP4M1, CROCC, PHYHIP, IST1, TESPA1, RRAGB, CACNG3, AKAP3, RRAGA, AP4B1, RAB35, AP4S1, CEP250, AKAP11, AKAP10, DDX42, MAPRE1, KIFAP3, MAPRE3, VPS13A, CRB1, AP4E1, NIPBL, SIN3A, GGA1, LATS2, NBEA, MLH3, PRPF19, LAMTOR2, NIN, AHI1, LAMTOR1, BBS7, BIN3, PARD3, SCYL1, ALS2, TP53INP2, RRAGD, RRAGC, WNK4, CPLANE2, CCDC68, AMN, TNS4, AJUBA, WNT3A, CCDC120, DUOXA1, ESAM, STK11IP, PARD3B, LRRK2, FRMD6, PACRG, CEP128, CDAN1, EXOC8, AMOT, SPTSSA, DUOXA2, MEIG1"
114,GO:0008202,4,45,42,"BDH1, TSPO, AKR1C4, CYP1A1, CYP1B1, CYP2A6, CYP3A7, CYP2B6, CYP2C19, CYP2C8, CYP2C9, CYP2D6, CYP2E1, CYP3A4, CYP3A5, CYP17A1, CYP21A2, AKR1C2, DHCR24, G6PC1, HSD17B2, RDH5, MSMO1, SULT1E1, SULT1A2, SULT1A3, SULT2B1, SULT2A1, UGT2B15, UGT2B17, RDH16, HSD17B6, AKR1C3, NR1I2, DHRS9, DHRS4, STARD3, SULT4A1, UGT2B28, UGT1A8, UGT1A1, SULT1A4"
115,GO:0008209,5,18,17,"ADM, AKR1C4, CYP3A4, ESR1, HSD17B10, HSD17B2, HSD17B4, SHH, SRD5A2, AKR1D1, UGT2B7, HSD17B8, SGPL1, CHST10, DHRS9, HSD17B7, PLEKHA1"
116,GO:0008210,5,30,28,"CYP1A1, CYP1A2, CYP1B1, CYP3A7, CYP2C8, CYP2C9, CYP2D6, CYP3A4, CYP3A5, HSD17B10, HSD17B1, HSD17B4, PDGFRA, SULT1E1, UGT2B4, UGT2B7, UGT2B10, UGT2B15, UGT2B17, SGPL1, CHST10, UGT2B11, UGT2B28, UGT1A7, UGT1A1, UGT1A3, PLEKHA1, UGT2A3"
117,GO:0008217,5,72,69,"ACTA2, ACVRL1, AGT, AGTR2, ATP1A1, ATP1A2, ATP2B1, BRS3, CHGA, COL1A2, CYP11B1, ACE, EDNRA, ENPEP, EXT1, EXT2, GCGR, GNA11, GNA12, GNB3, UTS2R, GUCY1A1, HBB, KCNJ8, KCNQ1, LEP, LNPEP, LRP5, MC3R, MYH6, NOS3, NPY, NPPA, NPPB, NPR1, NPR2, NPR3, NPY1R, P2RX1, P2RX4, POMC, PPARG, PTGS1, PTGS2, REN, RENBP, ACSM3, SCNN1A, SCNN1B, SCNN1D, SCNN1G, SGK1, SOD1, SOD2, UMOD, CYP4F2, RAMP2, GNA13, CORIN, UTS2, NOX1, STK39, DLL1, ERAP1, AGTRAP, ERAP2, WNK4, TAC4, UTS2B"
118,GO:0008283,2,138,123,"ADM, AKT1, ASPH, ZFP36L1, BTC, BTG1, CD9, CDC25A, CDC25C, CDK3, CDK9, CRK, CSF1R, CSF2, DLX5, S1PR1, EDN3, EDNRA, ENPEP, ERCC1, FOXC1, GATA3, GLUL, GNAI2, GNAT1, GNB1, NDST1, IGF1, IL11, IL18, INSM1, IRF2, ISL1, LIG4, LRP2, LTK, MAB21L1, SMAD4, MCM7, MRE11, NODAL, OCA2, ODC1, PRDX1, PDK1, PPARD, PPP1R8, PTH1R, RAP1B, SETMAR, STAT3, TACC1, TFF1, TGFBI, THPO, TSC1, TXNRD1, TYR, UBE2L3, ZBTB16, FZD4, CUL4A, CUL1, IL18RAP, FGF18, ALDH1A2, SPHK1, USP13, PTGES, MELK, NR2E3, CERT1, USPL1, GDF11, CITED2, YAP1, TACC3, TACC2, POLR3G, YME1L1, SIX2, ASCC3, MAP4K1, PDS5B, MRPS27, KANK1, BOP1, LARP1, PES1, SUZ12, SCRIB, NELFB, CNTNAP2, FBXW8, SDCBP2, HIPK2, DDX41, OTUD6B, YPEL5, PAK1IP1, YY1AP1, MCM10, SPHK2, LHX9, TBX20, PAK5, THAP11, BIRC6, USP28, LGR6, HPSE2, MARCKSL1, NAA60, ATAD5, CDK5RAP3, FAM83D, WNT3A, RASGRP4, HIPK1, ALKBH3, BRAT1, POC1B, ANKRD45"
